EmployeeNo,Last_performance_score,No_of_previous_employers,Targets_met,Training_score_average,Trainings_Attended,Age_recurited,Years_in_company,Channel_of_Recruitment_Agency and others,Channel_of_Recruitment_Direct Internal process,Channel_of_Recruitment_Referral and Special candidates,Division_Business Finance Operations,Division_Commercial Sales and Marketing,Division_Customer Support and Field Operations,Division_Information Technology and Solution Support,Division_Information and Strategy,Division_People/HR Management,Division_Regulatory and Legal services,Division_Research and Innovation,Division_Sourcing and Purchasing,Foreign_schooled_No,Foreign_schooled_Yes,Gender_Female,Gender_Male,Marital_Status_Married,Marital_Status_Not_Sure,Marital_Status_Single,Previous_Award_0,Previous_Award_1,Previous_IntraDepartmental_Movement_No,Previous_IntraDepartmental_Movement_Yes,Qualification_First Degree or HND,"Qualification_MSc, MBA and PhD",Qualification_Non-University Education,Qualification_something_here,Past_Disciplinary_Action_No,Past_Disciplinary_Action_Yes,zone_NC,zone_NE,zone_NW,zone_SE,zone_SS,zone_SW
47707,YAK/S/31416,5.0,1,1,3.713572066704308,2,3.58351893845611,2.0794415416798357,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47708,YAK/S/31418,10.0,1,1,3.8918202981106265,2,3.4657359027997265,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
47709,YAK/S/31429,7.5,0,1,4.0943445622221,2,3.258096538021482,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47710,YAK/S/31431,10.0,1,0,4.02535169073515,2,3.1354942159291497,1.0986122886681096,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47711,YAK/S/31439,7.5,1,1,4.143134726391533,2,3.091042453358316,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
47712,YAK/S/31443,10.0,1,0,3.828641396489095,3,2.995732273553991,1.0986122886681096,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
47713,YAK/S/31446,7.5,1,1,3.9512437185814275,2,3.2188758248682006,1.791759469228055,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47714,YAK/S/31453,12.5,0,1,4.343805421853684,2,3.295836866004329,1.791759469228055,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47715,YAK/S/31456,5.0,0,0,3.7376696182833684,2,3.091042453358316,1.791759469228055,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47716,YAK/S/31459,10.0,1,0,4.343805421853684,2,3.258096538021482,1.0986122886681096,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47717,YAK/S/31462,12.5,0,0,4.304065093204169,2,3.9318256327243257,2.0794415416798357,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47718,YAK/S/31467,12.5,1,1,4.290459441148391,2,3.4011973816621555,2.639057329615259,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47719,YAK/S/31468,7.5,3,1,4.02535169073515,3,3.258096538021482,2.0794415416798357,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
47720,YAK/S/31473,0.0,1,0,3.7376696182833684,2,3.1780538303479458,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47721,YAK/S/31475,7.5,0,0,4.330733340286331,2,3.295836866004329,1.9459101490553132,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47722,YAK/S/31477,7.5,0,0,3.7376696182833684,2,3.2188758248682006,1.0986122886681096,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
47723,YAK/S/31482,7.5,3,0,3.9512437185814275,2,3.1780538303479458,1.9459101490553132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
47724,YAK/S/31485,7.5,2,0,3.7376696182833684,2,3.295836866004329,1.9459101490553132,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
47725,YAK/S/31486,2.5,1,0,3.9889840465642745,2,3.091042453358316,2.4849066497880004,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
47726,YAK/S/31489,10.0,0,0,4.31748811353631,2,3.2188758248682006,2.0794415416798357,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
47727,YAK/S/31493,5.0,1,0,4.04305126783455,2,3.091042453358316,2.0794415416798357,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
47728,YAK/S/31495,12.5,1,0,4.007333185232471,2,3.6888794541139363,2.302585092994046,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
47729,YAK/S/31497,7.5,1,1,4.304065093204169,2,3.295836866004329,2.302585092994046,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47730,YAK/S/31504,7.5,0,0,4.23410650459726,3,3.1354942159291497,2.3978952727983707,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
47731,YAK/S/31506,2.5,1,0,3.828641396489095,2,3.258096538021482,1.3862943611198906,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
47732,YAK/S/31510,7.5,1,0,3.8066624897703196,2,3.713572066704308,2.8903717578961645,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47733,YAK/S/31515,12.5,2,1,3.784189633918261,2,3.1780538303479458,1.6094379124341003,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47734,YAK/S/31517,12.5,0,1,3.8918202981106265,2,3.091042453358316,1.791759469228055,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
47735,YAK/S/31526,7.5,1,0,3.713572066704308,2,3.2188758248682006,2.3978952727983707,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
47736,YAK/S/31527,7.5,1,0,3.828641396489095,6,3.258096538021482,1.3862943611198906,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
47737,YAK/S/31528,7.5,1,0,4.330733340286331,2,3.6375861597263857,2.833213344056216,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47738,YAK/S/31529,0.0,1,1,3.970291913552122,2,3.258096538021482,0.6931471805599453,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47739,YAK/S/31533,10.0,0,0,3.7612001156935624,2,3.2188758248682006,1.0986122886681096,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47740,YAK/S/31534,7.5,1,1,4.442651256490317,2,3.1780538303479458,1.6094379124341003,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47741,YAK/S/31540,12.5,0,1,4.127134385045092,3,3.2188758248682006,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
47742,YAK/S/31541,2.5,1,0,3.6109179126442243,2,3.4339872044851463,2.639057329615259,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
47743,YAK/S/31548,2.5,1,0,3.7376696182833684,2,3.091042453358316,1.6094379124341003,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47744,YAK/S/31552,0.0,1,1,4.23410650459726,3,3.2188758248682006,0.6931471805599453,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
47745,YAK/S/31555,10.0,1,1,4.219507705176107,2,3.258096538021482,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
47746,YAK/S/31557,12.5,1,1,3.784189633918261,2,3.258096538021482,1.3862943611198906,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47747,YAK/S/31570,12.5,4,1,4.174387269895637,3,3.332204510175204,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
47748,YAK/S/31572,0.0,1,0,4.290459441148391,2,3.295836866004329,0.6931471805599453,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47749,YAK/S/31573,12.5,0,0,3.7376696182833684,2,3.2188758248682006,1.0986122886681096,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47750,YAK/S/31576,7.5,2,0,3.713572066704308,2,2.9444389791664403,1.0986122886681096,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
47751,YAK/S/31577,12.5,0,0,3.713572066704308,2,3.295836866004329,1.9459101490553132,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47752,YAK/S/31579,12.5,0,1,4.304065093204169,2,3.1780538303479458,1.3862943611198906,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
47753,YAK/S/31583,0.0,3,0,3.6375861597263857,7,3.1354942159291497,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47754,YAK/S/31584,10.0,3,0,4.007333185232471,2,3.2188758248682006,1.9459101490553132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
47755,YAK/S/31586,0.0,1,1,3.7376696182833684,2,3.1780538303479458,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47756,YAK/S/31587,7.5,1,1,4.343805421853684,2,3.5553480614894135,1.3862943611198906,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47757,YAK/S/31592,10.0,1,0,3.9512437185814275,2,3.4657359027997265,2.772588722239781,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
47758,YAK/S/31595,0.0,2,0,3.970291913552122,2,3.2188758248682006,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47759,YAK/S/31596,2.5,1,0,3.713572066704308,2,3.7376696182833684,1.9459101490553132,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
47760,YAK/S/31597,5.0,1,0,3.784189633918261,2,3.367295829986474,2.0794415416798357,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
47761,YAK/S/31598,10.0,1,1,4.343805421853684,5,3.044522437723423,1.791759469228055,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47762,YAK/S/31599,12.5,0,0,4.304065093204169,3,3.784189633918261,1.6094379124341003,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
47763,YAK/S/31605,10.0,0,1,4.356708826689592,2,3.295836866004329,2.1972245773362196,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47764,YAK/S/31606,7.5,1,0,3.8066624897703196,2,3.367295829986474,1.6094379124341003,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47765,YAK/S/31616,7.5,0,0,4.248495242049359,3,3.295836866004329,2.3978952727983707,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47766,YAK/S/31617,7.5,1,0,4.290459441148391,2,3.1780538303479458,2.772588722239781,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47767,YAK/S/31619,2.5,1,0,4.174387269895637,2,3.5263605246161616,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47768,YAK/S/31620,0.0,1,1,3.9512437185814275,2,3.258096538021482,0.6931471805599453,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47769,YAK/S/31623,12.5,1,1,4.343805421853684,2,3.5263605246161616,2.0794415416798357,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
47770,YAK/S/31624,7.5,1,0,4.219507705176107,2,3.2188758248682006,2.1972245773362196,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47771,YAK/S/31628,12.5,0,1,3.8501476017100584,2,3.367295829986474,2.302585092994046,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
47772,YAK/S/31629,10.0,0,0,3.8501476017100584,2,3.091042453358316,1.0986122886681096,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
47773,YAK/S/31631,12.5,5,0,4.356708826689592,5,3.258096538021482,1.0986122886681096,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47774,YAK/S/31633,7.5,0,1,3.9889840465642745,2,3.258096538021482,2.1972245773362196,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47775,YAK/S/31636,5.0,1,1,3.784189633918261,3,2.995732273553991,1.0986122886681096,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
47776,YAK/S/31641,12.5,1,1,3.9889840465642745,2,3.4965075614664802,1.6094379124341003,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47777,YAK/S/31648,10.0,1,1,3.912023005428146,2,3.4657359027997265,2.639057329615259,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
47778,YAK/S/31651,7.5,1,0,3.828641396489095,3,3.7376696182833684,1.3862943611198906,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47779,YAK/S/31658,10.0,0,0,3.9512437185814275,3,3.6635616461296463,1.9459101490553132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47780,YAK/S/31659,7.5,1,0,4.2626798770413155,2,3.332204510175204,2.9444389791664403,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47781,YAK/S/31664,2.5,1,0,3.8918202981106265,2,3.8501476017100584,1.0986122886681096,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47782,YAK/S/31667,12.5,1,1,4.343805421853684,2,2.995732273553991,1.9459101490553132,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
47783,YAK/S/31669,7.5,1,0,3.970291913552122,2,3.4011973816621555,2.0794415416798357,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47784,YAK/S/31671,7.5,1,1,4.382026634673881,2,3.2188758248682006,1.9459101490553132,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47785,YAK/S/31672,7.5,1,0,3.6888794541139363,2,3.258096538021482,1.791759469228055,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47786,YAK/S/31673,10.0,1,0,3.784189633918261,2,3.4339872044851463,2.5649493574615367,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47787,YAK/S/31680,2.5,0,1,4.3694478524670215,2,3.091042453358316,2.0794415416798357,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47788,YAK/S/31683,7.5,0,0,4.248495242049359,3,3.1354942159291497,2.302585092994046,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
47789,YAK/S/31685,7.5,1,1,4.394449154672439,2,3.4339872044851463,1.3862943611198906,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47790,YAK/S/31687,7.5,0,0,4.304065093204169,2,3.2188758248682006,2.0794415416798357,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47791,YAK/S/31694,12.5,0,0,4.3694478524670215,4,3.1780538303479458,1.0986122886681096,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47792,YAK/S/31697,10.0,1,0,3.7612001156935624,2,3.295836866004329,2.0794415416798357,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
47793,YAK/S/31701,10.0,1,0,4.007333185232471,2,3.258096538021482,1.791759469228055,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
47794,YAK/S/31703,0.0,1,1,3.9318256327243257,2,2.995732273553991,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
47795,YAK/S/31704,10.0,5,1,4.276666119016055,2,3.5263605246161616,1.6094379124341003,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
47796,YAK/S/31717,7.5,1,0,3.9889840465642745,2,3.295836866004329,1.791759469228055,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
47797,YAK/S/31720,10.0,1,1,4.110873864173311,2,3.4965075614664802,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
47798,YAK/S/31723,12.5,0,1,3.9889840465642745,2,3.295836866004329,3.4657359027997265,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
47799,YAK/S/31728,10.0,1,0,3.9889840465642745,2,3.4657359027997265,1.0986122886681096,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47800,YAK/S/31736,12.5,6,1,4.1588830833596715,2,3.2188758248682006,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47801,YAK/S/31737,12.5,1,0,3.9512437185814275,2,3.4011973816621555,2.4849066497880004,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47802,YAK/S/31742,2.5,0,0,4.304065093204169,2,3.367295829986474,2.0794415416798357,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
47803,YAK/S/31743,7.5,0,0,4.3694478524670215,2,3.091042453358316,1.3862943611198906,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47804,YAK/S/31746,7.5,1,0,4.330733340286331,2,3.2188758248682006,2.5649493574615367,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47805,YAK/S/31749,7.5,1,1,4.3694478524670215,2,3.295836866004329,1.0986122886681096,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
47806,YAK/S/31750,10.0,0,0,4.04305126783455,2,3.6109179126442243,2.0794415416798357,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47807,YAK/S/31752,7.5,3,0,4.110873864173311,2,3.258096538021482,1.0986122886681096,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47808,YAK/S/31753,2.5,1,1,3.6375861597263857,2,3.044522437723423,1.0986122886681096,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47809,YAK/S/31758,7.5,0,0,3.8066624897703196,3,3.091042453358316,1.791759469228055,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47810,YAK/S/31761,5.0,0,0,3.784189633918261,2,3.367295829986474,1.0986122886681096,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
47811,YAK/S/31766,2.5,1,0,3.6635616461296463,4,3.258096538021482,1.6094379124341003,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47812,YAK/S/31767,7.5,0,0,3.7612001156935624,2,3.367295829986474,1.3862943611198906,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
47813,YAK/S/31768,12.5,1,1,4.276666119016055,2,3.1780538303479458,1.3862943611198906,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47814,YAK/S/31770,5.0,0,0,3.6635616461296463,2,3.367295829986474,2.3978952727983707,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
47815,YAK/S/31784,2.5,0,0,4.330733340286331,2,3.2188758248682006,1.6094379124341003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47816,YAK/S/31791,2.5,0,0,3.784189633918261,2,3.4339872044851463,2.302585092994046,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
47817,YAK/S/31799,2.5,1,0,4.127134385045092,2,3.2188758248682006,2.302585092994046,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
47818,YAK/S/31800,7.5,5,0,3.970291913552122,2,3.258096538021482,2.70805020110221,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
47819,YAK/S/31802,0.0,5,0,4.007333185232471,2,2.995732273553991,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
47820,YAK/S/31806,12.5,1,0,3.9512437185814275,2,3.044522437723423,1.3862943611198906,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
